,camera,date,hour,zone,person,car,bicycle,motorcycle,truck,dog
2024,2,2021-06-12,5,3,0,0,0,0,0,0
2025,2,2021-06-12,6,0,0,1,0,0,0,0
2026,2,2021-06-12,6,1,0,2,0,0,0,0
2027,2,2021-06-12,6,2,0,0,0,0,0,0
2028,2,2021-06-12,6,3,0,0,0,0,0,0
2029,2,2021-06-12,7,0,0,0,0,0,0,0
2030,2,2021-06-12,7,1,0,2,0,0,0,0
2031,2,2021-06-12,7,2,0,0,0,0,0,0
2032,2,2021-06-12,7,3,0,0,0,0,0,0
2033,2,2021-06-12,8,0,0,10,0,0,0,0
2034,2,2021-06-12,8,1,0,2,0,0,0,0
2035,2,2021-06-12,8,2,0,0,0,0,0,0
2036,2,2021-06-12,8,3,4,0,0,0,0,0
2037,2,2021-06-12,9,0,0,24,0,0,0,0
2038,2,2021-06-12,9,1,1,11,0,0,2,0
2039,2,2021-06-12,9,2,9,0,0,0,0,0
2040,2,2021-06-12,9,3,0,0,0,0,0,0
2041,2,2021-06-12,10,0,0,81,0,0,8,0
2042,2,2021-06-12,10,1,10,2,0,0,2,0
2043,2,2021-06-12,10,2,30,0,0,0,0,0
2044,2,2021-06-12,10,3,0,0,0,0,0,0
2045,2,2021-06-12,11,0,0,64,0,0,27,0
2046,2,2021-06-12,11,1,0,4,0,0,8,0
2047,2,2021-06-12,11,2,0,0,0,0,0,0
2048,2,2021-06-12,11,3,0,0,0,0,0,0
2049,2,2021-06-12,12,0,2,29,0,0,19,0
2050,2,2021-06-12,12,1,2,4,0,0,1,0
2051,2,2021-06-12,12,2,14,0,0,0,0,0
2052,2,2021-06-12,12,3,16,0,0,0,0,0
2053,2,2021-06-12,13,0,0,30,0,0,5,0
2054,2,2021-06-12,13,1,0,8,0,0,0,0
2055,2,2021-06-12,13,2,8,0,0,0,0,0
2056,2,2021-06-12,13,3,0,0,0,0,0,0
2057,2,2021-06-12,14,0,0,24,0,0,1,0
2058,2,2021-06-12,14,1,10,2,0,0,1,0
2059,2,2021-06-12,14,2,20,0,0,0,0,0
2060,2,2021-06-12,14,3,0,0,0,0,0,0
2061,2,2021-06-12,15,0,0,17,0,0,1,0
2062,2,2021-06-12,15,1,5,3,0,0,3,0
2063,2,2021-06-12,15,2,0,0,0,0,0,0
2064,2,2021-06-12,15,3,1,0,0,0,0,0
2065,2,2021-06-12,16,0,0,27,0,0,1,0
2066,2,2021-06-12,16,1,12,3,0,0,3,0
2067,2,2021-06-12,16,2,37,0,0,0,0,0
2068,2,2021-06-12,16,3,0,0,0,0,0,0
2069,2,2021-06-12,17,0,0,158,0,0,6,0
2070,2,2021-06-12,17,1,6,9,0,0,7,0
2071,2,2021-06-12,17,2,42,0,0,0,0,0
2072,2,2021-06-12,17,3,10,0,0,0,0,0
2073,2,2021-06-12,18,0,0,111,0,0,1,0
2074,2,2021-06-12,18,1,27,3,0,0,11,0
2075,2,2021-06-12,18,2,17,0,0,0,0,0
2076,2,2021-06-12,18,3,12,0,0,0,0,0
2077,2,2021-06-12,19,0,0,0,0,0,0,0
2078,2,2021-06-12,19,1,0,0,0,0,0,0
2079,2,2021-06-12,19,2,0,0,0,0,0,0
2080,2,2021-06-12,19,3,0,0,0,0,0,0
